,clickability_test_id,headline,response_synthetic,persona
243,53349643a4e3ce514800009c,How Much Greater Are Wall Street Bonuses Than The Earnings Of Every Minimum Wage Worker In The US?,1,Ana Cruz
244,53349643a4e3ce514800009c,How Much Greater Are Wall Street Bonuses Than The Earnings Of Every Minimum Wage Worker In The US?,1,Megan Taylor
245,53349643a4e3ce514800009c,How Much Greater Are Wall Street Bonuses Than The Earnings Of Every Minimum Wage Worker In The US?,0,Daniel Nelson
246,53349643a4e3ce514800009c,How Much Greater Are Wall Street Bonuses Than The Earnings Of Every Minimum Wage Worker In The US?,1,Tomas Jimenez
247,53349643a4e3ce514800009c,How Much Greater Are Wall Street Bonuses Than The Earnings Of Every Minimum Wage Worker In The US?,1,Nia Mitchell
248,53349643a4e3ce514800009c,How Much Greater Are Wall Street Bonuses Than The Earnings Of Every Minimum Wage Worker In The US?,1,Benjamin Hayes
249,53349643a4e3ce514800009c,How Much Greater Are Wall Street Bonuses Than The Earnings Of Every Minimum Wage Worker In The US?,0,Christopher Clark
250,53349643a4e3ce514800009c,They Make It Rain On Wall Street. But A Lot Of Other People Are Hanging Out To Dry.,1,Tasha Thompson
251,53349643a4e3ce514800009c,They Make It Rain On Wall Street. But A Lot Of Other People Are Hanging Out To Dry.,1,Demetrius Reed
252,53349643a4e3ce514800009c,They Make It Rain On Wall Street. But A Lot Of Other People Are Hanging Out To Dry.,0,Betty Hernandez
253,53349643a4e3ce514800009c,They Make It Rain On Wall Street. But A Lot Of Other People Are Hanging Out To Dry.,1,Carlos Rodriguez
254,53349643a4e3ce514800009c,They Make It Rain On Wall Street. But A Lot Of Other People Are Hanging Out To Dry.,1,Devon Lewis
255,53349643a4e3ce514800009c,They Make It Rain On Wall Street. But A Lot Of Other People Are Hanging Out To Dry.,1,Francisco Garcia
256,53349643a4e3ce514800009c,They Make It Rain On Wall Street. But A Lot Of Other People Are Hanging Out To Dry.,1,Judah Mitchell
257,53349643a4e3ce514800009c,They Make It Rain On Wall Street. But A Lot Of Other People Are Hanging Out To Dry.,1,Liam Mitchell
258,53349643a4e3ce514800009c,They Make It Rain On Wall Street. But A Lot Of Other People Are Hanging Out To Dry.,1,Diego Lopez
259,53349643a4e3ce514800009c,They Make It Rain On Wall Street. But A Lot Of Other People Are Hanging Out To Dry.,1,Alejandro Martinez
260,53349643a4e3ce514800009c,"Here's What The Monopoly Man Was Missing In His Quest For More, More, More",1,Marcus Turner
261,53349643a4e3ce514800009c,"Here's What The Monopoly Man Was Missing In His Quest For More, More, More",0,Daniel Taylor
262,53349643a4e3ce514800009c,"Here's What The Monopoly Man Was Missing In His Quest For More, More, More",0,Mercedes Vargas
263,53349643a4e3ce514800009c,"Here's What The Monopoly Man Was Missing In His Quest For More, More, More",0,Alejandro Rodriguez
264,53349643a4e3ce514800009c,"Here's What The Monopoly Man Was Missing In His Quest For More, More, More",1,Mary Barnes
265,53349643a4e3ce514800009c,"Here's What The Monopoly Man Was Missing In His Quest For More, More, More",0,Geraldine Foster
266,53349643a4e3ce514800009c,"Here's What The Monopoly Man Was Missing In His Quest For More, More, More",0,Megan Taylor
267,53349643a4e3ce514800009c,"Here's What The Monopoly Man Was Missing In His Quest For More, More, More",1,Michelle Young
268,53349643a4e3ce514800009c,"Here's What The Monopoly Man Was Missing In His Quest For More, More, More",1,Sylvia Jenkins
269,53349643a4e3ce514800009c,"Here's What The Monopoly Man Was Missing In His Quest For More, More, More",0,Rodney Watson
270,538e630aff49febbbe00000c,What Would You Do If Someone Offered To Sell A Baby To You For Fifty Bucks?,0,Susana Morales
271,538e630aff49febbbe00000c,What Would You Do If Someone Offered To Sell A Baby To You For Fifty Bucks?,0,Hugo Torres
272,538e630aff49febbbe00000c,What Would You Do If Someone Offered To Sell A Baby To You For Fifty Bucks?,0,Ruth Lee
273,538e630aff49febbbe00000c,What Would You Do If Someone Offered To Sell A Baby To You For Fifty Bucks?,0,Alejandro Diaz
274,538e630aff49febbbe00000c,What Would You Do If Someone Offered To Sell A Baby To You For Fifty Bucks?,0,Serenity Scott
275,538e630aff49febbbe00000c,What Would You Do If Someone Offered To Sell A Baby To You For Fifty Bucks?,0,Gabriela Andrade
276,538e630aff49febbbe00000c,What Would You Do If Someone Offered To Sell A Baby To You For Fifty Bucks?,0,Antonio Diaz
277,538e630aff49febbbe00000c,What Would You Do If Someone Offered To Sell A Baby To You For Fifty Bucks?,1,Sandra Hill
278,538e630aff49febbbe00000c,What Would You Do If Someone Offered To Sell A Baby To You For Fifty Bucks?,0,Caleb Thompson
279,538e630aff49febbbe00000c,What Would You Do If Someone Offered To Sell A Baby To You For Fifty Bucks?,0,Alicia Velazquez
280,53a33db3b5839f96e200009b,"When Frat Dudes Gather To Watch 2 Girls Make Out, They End Up Being Sensitive Gentlemen.",0,Devon Lewis
281,53a33db3b5839f96e200009b,"When Frat Dudes Gather To Watch 2 Girls Make Out, They End Up Being Sensitive Gentlemen.",0,Valeria Navarro
282,53a33db3b5839f96e200009b,"When Frat Dudes Gather To Watch 2 Girls Make Out, They End Up Being Sensitive Gentlemen.",0,Benjamin Bryant
283,53a33db3b5839f96e200009b,"When Frat Dudes Gather To Watch 2 Girls Make Out, They End Up Being Sensitive Gentlemen.",0,Robert Thompson
284,53a33db3b5839f96e200009b,"When Frat Dudes Gather To Watch 2 Girls Make Out, They End Up Being Sensitive Gentlemen.",0,Sofia Herrera
285,53a33db3b5839f96e200009b,"When Frat Dudes Gather To Watch 2 Girls Make Out, They End Up Being Sensitive Gentlemen.",0,Shaniqua Lewis
286,53a33db3b5839f96e200009b,"When Frat Dudes Gather To Watch 2 Girls Make Out, They End Up Being Sensitive Gentlemen.",0,Gabriel Ramirez
287,53a33db3b5839f96e200009b,"When Frat Dudes Gather To Watch 2 Girls Make Out, They End Up Being Sensitive Gentlemen.",0,Carol Rivera
288,53a33db3b5839f96e200009b,"When Frat Dudes Gather To Watch 2 Girls Make Out, They End Up Being Sensitive Gentlemen.",0,Mia Sanchez
289,53a33db3b5839f96e200009b,"When Frat Dudes Gather To Watch 2 Girls Make Out, They End Up Being Sensitive Gentlemen.",0,Diane Wilson
290,53a33db3b5839f96e200009b,"When Frat Dudes Gather To Watch 2 Girls Make Out, They End Up Being Such Nice Sensitive Gentlemen.",0,Betty Hernandez
291,53a33db3b5839f96e200009b,"When Frat Dudes Gather To Watch 2 Girls Make Out, They End Up Being Such Nice Sensitive Gentlemen.",0,Olivia Peterson
292,53a33db3b5839f96e200009b,"When Frat Dudes Gather To Watch 2 Girls Make Out, They End Up Being Such Nice Sensitive Gentlemen.",0,David Cooper
293,53a33db3b5839f96e200009b,"When Frat Dudes Gather To Watch 2 Girls Make Out, They End Up Being Such Nice Sensitive Gentlemen.",0,Adriana Morales 
294,53a33db3b5839f96e200009b,"When Frat Dudes Gather To Watch 2 Girls Make Out, They End Up Being Such Nice Sensitive Gentlemen.",0,Camila Martinez 
295,53a33db3b5839f96e200009b,"When Frat Dudes Gather To Watch 2 Girls Make Out, They End Up Being Such Nice Sensitive Gentlemen.",0,Josiah Peterson
296,53a33db3b5839f96e200009b,"When Frat Dudes Gather To Watch 2 Girls Make Out, They End Up Being Such Nice Sensitive Gentlemen.",0,LaKeisha Allen
297,53a33db3b5839f96e200009b,"When Frat Dudes Gather To Watch 2 Girls Make Out, They End Up Being Such Nice Sensitive Gentlemen.",0,George Scott
298,53a33db3b5839f96e200009b,"When Frat Dudes Gather To Watch 2 Girls Make Out, They End Up Being Such Nice Sensitive Gentlemen.",0,Andre Williams
299,53a33db3b5839f96e200009b,"When Frat Dudes Gather To Watch 2 Girls Make Out, They End Up Being Such Nice Sensitive Gentlemen.",0,Brandon Harrison
300,53badaac3d73c5924b000013,A Comedian's Rant About Freedom Of Speech Is Pure Hilarious Amazingness,0,Kevin James
301,53badaac3d73c5924b000013,A Comedian's Rant About Freedom Of Speech Is Pure Hilarious Amazingness,1,Thomas Hill
302,53badaac3d73c5924b000013,A Comedian's Rant About Freedom Of Speech Is Pure Hilarious Amazingness,0,Matthew Thompson
303,53badaac3d73c5924b000013,A Comedian's Rant About Freedom Of Speech Is Pure Hilarious Amazingness,0,Darnell Hayes
304,53badaac3d73c5924b000013,A Comedian's Rant About Freedom Of Speech Is Pure Hilarious Amazingness,0,Abigail Powell
305,53badaac3d73c5924b000013,A Comedian's Rant About Freedom Of Speech Is Pure Hilarious Amazingness,1,Grace Watson
306,53badaac3d73c5924b000013,A Comedian's Rant About Freedom Of Speech Is Pure Hilarious Amazingness,0,Mariana Soto
307,53badaac3d73c5924b000013,A Comedian's Rant About Freedom Of Speech Is Pure Hilarious Amazingness,0,Lucas Brooks
308,53badaac3d73c5924b000013,A Comedian's Rant About Freedom Of Speech Is Pure Hilarious Amazingness,0,Harper Bennett
309,53badaac3d73c5924b000013,A Comedian's Rant About Freedom Of Speech Is Pure Hilarious Amazingness,0,Juanita Hughes
310,53d7bb9b1946b50c20000038,This Is The Sweetest Warning About Climate Change I've Seen. It's Just Plain Entrancing.,1,Heather Martinez
311,53d7bb9b1946b50c20000038,This Is The Sweetest Warning About Climate Change I've Seen. It's Just Plain Entrancing.,1,Gloria Barnes
312,53d7bb9b1946b50c20000038,This Is The Sweetest Warning About Climate Change I've Seen. It's Just Plain Entrancing.,1,Micah Parker
313,53d7bb9b1946b50c20000038,This Is The Sweetest Warning About Climate Change I've Seen. It's Just Plain Entrancing.,1,Ruth Butler
314,53d7bb9b1946b50c20000038,This Is The Sweetest Warning About Climate Change I've Seen. It's Just Plain Entrancing.,1,Sofia Reed
315,53d7bb9b1946b50c20000038,This Is The Sweetest Warning About Climate Change I've Seen. It's Just Plain Entrancing.,1,Zaria Adams
316,53d7bb9b1946b50c20000038,This Is The Sweetest Warning About Climate Change I've Seen. It's Just Plain Entrancing.,1,Antonio Lopez
317,53d7bb9b1946b50c20000038,This Is The Sweetest Warning About Climate Change I've Seen. It's Just Plain Entrancing.,1,Barbara Wilson
318,53d7bb9b1946b50c20000038,This Is The Sweetest Warning About Climate Change I've Seen. It's Just Plain Entrancing.,0,Ana Torres
319,53d7bb9b1946b50c20000038,This Is The Sweetest Warning About Climate Change I've Seen. It's Just Plain Entrancing.,1,Kaia Mitchell
320,53d7bb9b1946b50c20000038,This Enchanting Animation Is As Lovely As Nature. Which Is Pretty Much What It's About.,1,Brenda Green
321,53d7bb9b1946b50c20000038,This Enchanting Animation Is As Lovely As Nature. Which Is Pretty Much What It's About.,0,Sofia Herrera
322,53d7bb9b1946b50c20000038,This Enchanting Animation Is As Lovely As Nature. Which Is Pretty Much What It's About.,0,Richard Thomas
323,53d7bb9b1946b50c20000038,This Enchanting Animation Is As Lovely As Nature. Which Is Pretty Much What It's About.,0,Nicole Davis
324,53d7bb9b1946b50c20000038,This Enchanting Animation Is As Lovely As Nature. Which Is Pretty Much What It's About.,1,Hannah Anderson
325,53d7bb9b1946b50c20000038,This Enchanting Animation Is As Lovely As Nature. Which Is Pretty Much What It's About.,0,Gabriela Gomez
326,53d7bb9b1946b50c20000038,This Enchanting Animation Is As Lovely As Nature. Which Is Pretty Much What It's About.,0,Adriana Morales 
327,53d7bb9b1946b50c20000038,This Enchanting Animation Is As Lovely As Nature. Which Is Pretty Much What It's About.,0,Thomas Murphy
328,53d7bb9b1946b50c20000038,This Enchanting Animation Is As Lovely As Nature. Which Is Pretty Much What It's About.,1,Andrew Jensen
329,53d7bb9b1946b50c20000038,This Enchanting Animation Is As Lovely As Nature. Which Is Pretty Much What It's About.,1,Barbara Hughes
330,53d7bb9b1946b50c20000038,This Enchanting Story About Climate Change Could Be The Nicest Part Of Your Day So Far,0,Juan Rodriguez
331,53d7bb9b1946b50c20000038,This Enchanting Story About Climate Change Could Be The Nicest Part Of Your Day So Far,1,Christopher Clark
332,53d7bb9b1946b50c20000038,This Enchanting Story About Climate Change Could Be The Nicest Part Of Your Day So Far,0,Deborah Johnson
333,53d7bb9b1946b50c20000038,This Enchanting Story About Climate Change Could Be The Nicest Part Of Your Day So Far,1,Tomas Jimenez
334,53d7bb9b1946b50c20000038,This Enchanting Story About Climate Change Could Be The Nicest Part Of Your Day So Far,0,Daniel Larson
335,53d7bb9b1946b50c20000038,This Enchanting Story About Climate Change Could Be The Nicest Part Of Your Day So Far,1,Heather Martinez
336,53d7bb9b1946b50c20000038,This Enchanting Story About Climate Change Could Be The Nicest Part Of Your Day So Far,1,Douglass Adams
337,53d7bb9b1946b50c20000038,This Enchanting Story About Climate Change Could Be The Nicest Part Of Your Day So Far,0,Nestor Navarro
338,53d7bb9b1946b50c20000038,This Enchanting Story About Climate Change Could Be The Nicest Part Of Your Day So Far,1,Avery James
339,53d7bb9b1946b50c20000038,This Enchanting Story About Climate Change Could Be The Nicest Part Of Your Day So Far,0,Ryan Peterson
340,548f97533834330024170000,She's Fighting The Stigma Around HIV — And An Unusual Place Is Helping Her,0,Thomas Hill
341,548f97533834330024170000,She's Fighting The Stigma Around HIV — And An Unusual Place Is Helping Her,1,Ana Cruz
342,548f97533834330024170000,She's Fighting The Stigma Around HIV — And An Unusual Place Is Helping Her,0,Edward Anderson
343,548f97533834330024170000,She's Fighting The Stigma Around HIV — And An Unusual Place Is Helping Her,1,Serenity Scott
344,548f97533834330024170000,She's Fighting The Stigma Around HIV — And An Unusual Place Is Helping Her,1,Marcus Turner
345,548f97533834330024170000,She's Fighting The Stigma Around HIV — And An Unusual Place Is Helping Her,1,Mariana Soto
346,548f97533834330024170000,She's Fighting The Stigma Around HIV — And An Unusual Place Is Helping Her,1,Brenda Moore
347,548f97533834330024170000,She's Fighting The Stigma Around HIV — And An Unusual Place Is Helping Her,1,Sophia Turner
348,548f97533834330024170000,She's Fighting The Stigma Around HIV — And An Unusual Place Is Helping Her,1,Ayana Lewis
